FIP5,TITLE,GEOGRAPHY
55133,"Milwaukee-Racine-Waukesha, WI",CSA
22119,Webster Parish,County
22119,"Minden, LA",CBSA
22119,"Shreveport-Bossier City-Minden, LA",CSA
48363,Palo Pinto County,County
48363,"Mineral Wells, TX",CBSA
48363,"Dallas-Fort Worth, TX-OK",CSA
27003,Anoka County,County
27003,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27003,"Minneapolis-St. Paul, MN-WI",CSA
27019,Carver County,County
27019,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27019,"Minneapolis-St. Paul, MN-WI",CSA
27025,Chisago County,County
27025,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27025,"Minneapolis-St. Paul, MN-WI",CSA
27037,Dakota County,County
27037,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27037,"Minneapolis-St. Paul, MN-WI",CSA
27053,Hennepin County,County
27053,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27053,"Minneapolis-St. Paul, MN-WI",CSA
27059,Isanti County,County
27059,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27059,"Minneapolis-St. Paul, MN-WI",CSA
27079,Le Sueur County,County
27079,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27079,"Minneapolis-St. Paul, MN-WI",CSA
27095,Mille Lacs County,County
27095,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27095,"Minneapolis-St. Paul, MN-WI",CSA
27123,Ramsey County,County
27123,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27123,"Minneapolis-St. Paul, MN-WI",CSA
27139,Scott County,County
27139,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27139,"Minneapolis-St. Paul, MN-WI",CSA
27141,Sherburne County,County
27141,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27141,"Minneapolis-St. Paul, MN-WI",CSA
27163,Washington County,County
27163,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27163,"Minneapolis-St. Paul, MN-WI",CSA
27171,Wright County,County
27171,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
27171,"Minneapolis-St. Paul, MN-WI",CSA
49015,Emery County,County
49017,Garfield County,County
49019,Grand County,County
49025,Kane County,County
49027,Millard County,County
49031,Piute County,County
49033,Rich County,County
49037,San Juan County,County
49039,Sanpete County,County
49041,Sevier County,County
49055,Wayne County,County
50001,Addison County,County
50005,Caledonia County,County
50009,Essex County,County
50015,Lamoille County,County
50019,Orleans County,County
50025,Windham County,County
51001,Accomack County,County
51005,Alleghany County,County
51017,Bath County,County
51025,Brunswick County,County
51027,Buchanan County,County
51029,Buckingham County,County
51033,Caroline County,County
51035,Carroll County,County
51037,Charlotte County,County
51049,Cumberland County,County
51051,Dickenson County,County
51057,Essex County,County
51063,Floyd County,County
51077,Grayson County,County
51081,Greensville County,County
51083,Halifax County,County
51091,Highland County,County
51099,King George County,County
51103,Lancaster County,County
51105,Lee County,County
51109,Louisa County,County
51111,Lunenburg County,County
51117,Mecklenburg County,County
51119,Middlesex County,County
51131,Northampton County,County
51133,Northumberland County,County
51135,Nottoway County,County
51137,Orange County,County
51139,Page County,County
51141,Patrick County,County
51147,Prince Edward County,County
51159,Richmond County,County
51163,Rockbridge County,County
51167,Russell County,County
51171,Shenandoah County,County
51173,Smyth County,County
51181,Surry County,County
51193,Westmoreland County,County
51197,Wythe County,County
51530,Buena Vista city,County
51580,Covington city,County
51595,Emporia city,County
51640,Galax city,County
51678,Lexington city,County
53013,Columbia County,County
53019,Ferry County,County
53023,Garfield County,County
53031,Jefferson County,County
53039,Klickitat County,County
53043,Lincoln County,County
53047,Okanogan County,County
53049,Pacific County,County
53051,Pend Oreille County,County
53055,San Juan County,County
53069,Wahkiakum County,County
54001,Barbour County,County
54007,Braxton County,County
54013,Calhoun County,County
54021,Gilmer County,County
54023,Grant County,County
54025,Greenbrier County,County
54031,Hardy County,County
54041,Lewis County,County
54047,McDowell County,County
54059,Mingo County,County
54063,Monroe County,County
54067,Nicholas County,County
54071,Pendleton County,County
54073,Pleasants County,County
54075,Pocahontas County,County
54085,Ritchie County,County
54087,Roane County,County
54089,Summers County,County
54093,Tucker County,County
54095,Tyler County,County
54097,Upshur County,County
54101,Webster County,County
54103,Wetzel County,County
54109,Wyoming County,County
55001,Adams County,County
55003,Ashland County,County
55005,Barron County,County
55007,Bayfield County,County
55011,Buffalo County,County
55013,Burnett County,County
55019,Clark County,County
55023,Crawford County,County
55029,Door County,County
55041,Forest County,County
55047,Green Lake County,County
55051,Iron County,County
55053,Jackson County,County
55057,Juneau County,County
55065,Lafayette County,County
55067,Langlade County,County
55077,Marquette County,County
55081,Monroe County,County
55085,Oneida County,County
55091,Pepin County,County
55095,Polk County,County
55099,Price County,County
55103,Richland County,County
55107,Rusk County,County
55113,Sawyer County,County
55119,Taylor County,County
55121,Trempealeau County,County
55123,Vernon County,County
55125,Vilas County,County
55129,Washburn County,County
55135,Waupaca County,County
55137,Waushara County,County
56003,Big Horn County,County
56007,Carbon County,County
56009,Converse County,County
56015,Goshen County,County
56017,Hot Springs County,County
56019,Johnson County,County
56023,Lincoln County,County
56027,Niobrara County,County
56029,Park County,County
56031,Platte County,County
56035,Sublette County,County
56043,Washakie County,County
72049,Culebra Municipio,County
72093,Maricao Municipio,County
72147,Vieques Municipio,County
21233,Webster County,County
21237,Wolfe County,County
22003,Allen Parish,County
22009,Avoyelles Parish,County
22013,Bienville Parish,County
22021,Caldwell Parish,County
22025,Catahoula Parish,County
22027,Claiborne Parish,County
22035,East Carroll Parish,County
22039,Evangeline Parish,County
22041,Franklin Parish,County
22049,Jackson Parish,County
22059,LaSalle Parish,County
22065,Madison Parish,County
22081,Red River Parish,County
22083,Richland Parish,County
22085,Sabine Parish,County
22107,Tensas Parish,County
22123,West Carroll Parish,County
22127,Winn Parish,County
23003,Aroostook County,County
23007,Franklin County,County
23009,Hancock County,County
23013,Knox County,County
23015,Lincoln County,County
23017,Oxford County,County
23021,Piscataquis County,County
23025,Somerset County,County
23027,Waldo County,County
23029,Washington County,County
24011,Caroline County,County
24023,Garrett County,County
24029,Kent County,County
25019,Nantucket County,County
26001,Alcona County,County
26003,Alger County,County
26009,Antrim County,County
26011,Arenac County,County
26013,Baraga County,County
26015,Barry County,County
26029,Charlevoix County,County
26031,Cheboygan County,County
26035,Clare County,County
26039,Crawford County,County
26047,Emmet County,County
26051,Gladwin County,County
26053,Gogebic County,County
26063,Huron County,County
26069,Iosco County,County
26071,Iron County,County
26085,Lake County,County
26095,Luce County,County
26097,Mackinac County,County
26101,Manistee County,County
26119,Montmorency County,County
26123,Newaygo County,County
26127,Oceana County,County
26129,Ogemaw County,County
26131,Ontonagon County,County
26133,Osceola County,County
26135,Oscoda County,County
26137,Otsego County,County
26141,Presque Isle County,County
26143,Roscommon County,County
26151,Sanilac County,County
26153,Schoolcraft County,County
26157,Tuscola County,County
26159,Van Buren County,County
27001,Aitkin County,County
27005,Becker County,County
27011,Big Stone County,County
27023,Chippewa County,County
27029,Clearwater County,County
27031,Cook County,County
27033,Cottonwood County,County
27043,Faribault County,County
27051,Grant County,County
27057,Hubbard County,County
27063,Jackson County,County
27065,Kanabec County,County
27069,Kittson County,County
27071,Koochiching County,County
27073,Lac qui Parle County,County
27077,Lake of the Woods County,County
27081,Lincoln County,County
27087,Mahnomen County,County
27089,Marshall County,County
27093,Meeker County,County
27097,Morrison County,County
27101,Murray County,County
27107,Norman County,County
27113,Pennington County,County
27115,Pine County,County
27117,Pipestone County,County
27121,Pope County,County
27125,Red Lake County,County
27127,Redwood County,County
27129,Renville County,County
27133,Rock County,County
27135,Roseau County,County
27143,Sibley County,County
27149,Stevens County,County
27151,Swift County,County
27153,Todd County,County
27155,Traverse County,County
27159,Wadena County,County
27161,Waseca County,County
27165,Watonwan County,County
27173,Yellow Medicine County,County
28005,Amite County,County
28007,Attala County,County
28009,Benton County,County
28013,Calhoun County,County
28017,Chickasaw County,County
28019,Choctaw County,County
28021,Claiborne County,County
28037,Franklin County,County
28039,George County,County
28041,Greene County,County
28053,Humphreys County,County
28055,Issaquena County,County
28063,Jefferson County,County
28065,Jefferson Davis County,County
28077,Lawrence County,County
28079,Leake County,County
28091,Marion County,County
28095,Monroe County,County
28097,Montgomery County,County
28099,Neshoba County,County
28101,Newton County,County
28103,Noxubee County,County
28107,Panola County,County
28119,Quitman County,County
28123,Scott County,County
28125,Sharkey County,County
28129,Smith County,County
28135,Tallahatchie County,County
28139,Tippah County,County
28141,Tishomingo County,County
28145,Union County,County
28147,Walthall County,County
28153,Wayne County,County
28157,Wilkinson County,County
28159,Winston County,County
28161,Yalobusha County,County
29005,Atchison County,County
29009,Barry County,County
29011,Barton County,County
29015,Benton County,County
29029,Camden County,County
29033,Carroll County,County
29035,Carter County,County
29039,Cedar County,County
29041,Chariton County,County
29055,Crawford County,County
29057,Dade County,County
29061,Daviess County,County
29065,Dent County,County
29067,Douglas County,County
29073,Gasconade County,County
29075,Gentry County,County
29079,Grundy County,County
29081,Harrison County,County
29083,Henry County,County
29085,Hickory County,County
29087,Holt County,County
29093,Iron County,County
29103,Knox County,County
29109,Lawrence County,County
29115,Linn County,County
29117,Livingston County,County
29119,McDonald County,County
29121,Macon County,County
29123,Madison County,County
29125,Maries County,County
29129,Mercer County,County
29131,Miller County,County
29133,Mississippi County,County
29137,Monroe County,County
29139,Montgomery County,County
29141,Morgan County,County
29143,New Madrid County,County
29149,Oregon County,County
29153,Ozark County,County
29155,Pemiscot County,County
29157,Perry County,County
29163,Pike County,County
29171,Putnam County,County
29179,Reynolds County,County
29185,St. Clair County,County
29186,Ste. Genevieve County,County
29199,Scotland County,County
29203,Shannon County,County
29205,Shelby County,County
29207,Stoddard County,County
29209,Stone County,County
29211,Sullivan County,County
29215,Texas County,County
29217,Vernon County,County
29221,Washington County,County
29223,Wayne County,County
29227,Worth County,County
29229,Wright County,County
30001,Beaverhead County,County
30003,Big Horn County,County
30005,Blaine County,County
30007,Broadwater County,County
30011,Carter County,County
30015,Chouteau County,County
30017,Custer County,County
30019,Daniels County,County
30021,Dawson County,County
30023,Deer Lodge County,County
30025,Fallon County,County
30027,Fergus County,County
30033,Garfield County,County
30035,Glacier County,County
30037,Golden Valley County,County
30039,Granite County,County
30041,Hill County,County
30045,Judith Basin County,County
30047,Lake County,County
30051,Liberty County,County
30053,Lincoln County,County
30055,McCone County,County
30057,Madison County,County
30059,Meagher County,County
30061,Mineral County,County
30065,Musselshell County,County
30067,Park County,County
30069,Petroleum County,County
30071,Phillips County,County
30073,Pondera County,County
30075,Powder River County,County
30077,Powell County,County
30079,Prairie County,County
30081,Ravalli County,County
30083,Richland County,County
30085,Roosevelt County,County
30087,Rosebud County,County
30089,Sanders County,County
30091,Sheridan County,County
30097,Sweet Grass County,County
30099,Teton County,County
30101,Toole County,County
30103,Treasure County,County
30105,Valley County,County
30107,Wheatland County,County
30109,Wibaux County,County
31003,Antelope County,County
31005,Arthur County,County
31009,Blaine County,County
31011,Boone County,County
31013,Box Butte County,County
31015,Boyd County,County
31017,Brown County,County
31021,Burt County,County
31023,Butler County,County
31027,Cedar County,County
31029,Chase County,County
31031,Cherry County,County
31033,Cheyenne County,County
31035,Clay County,County
31037,Colfax County,County
31039,Cuming County,County
31041,Custer County,County
31045,Dawes County,County
31049,Deuel County,County
31057,Dundy County,County
31059,Fillmore County,County
31061,Franklin County,County
31063,Frontier County,County
31065,Furnas County,County
31069,Garden County,County
31071,Garfield County,County
31075,Grant County,County
31077,Greeley County,County
31081,Hamilton County,County
31083,Harlan County,County
31085,Hayes County,County
31087,Hitchcock County,County
31089,Holt County,County
31091,Hooker County,County
31095,Jefferson County,County
31097,Johnson County,County
31101,Keith County,County
31103,Keya Paha County,County
31105,Kimball County,County
31107,Knox County,County
31115,Loup County,County
31123,Morrill County,County
31125,Nance County,County
31127,Nemaha County,County
31129,Nuckolls County,County
31131,Otoe County,County
31133,Pawnee County,County
31135,Perkins County,County
31137,Phelps County,County
31143,Polk County,County
31145,Red Willow County,County
31147,Richardson County,County
31149,Rock County,County
31151,Saline County,County
31161,Sheridan County,County
31163,Sherman County,County
31169,Thayer County,County
31171,Thomas County,County
31173,Thurston County,County
31175,Valley County,County
31179,Wayne County,County
31181,Webster County,County
31183,Wheeler County,County
31185,York County,County
32009,Esmeralda County,County
32015,Lander County,County
32017,Lincoln County,County
32021,Mineral County,County
32027,Pershing County,County
32033,White Pine County,County
33003,Carroll County,County
35003,Catron County,County
35007,Colfax County,County
35011,De Baca County,County
35019,Guadalupe County,County
35021,Harding County,County
35023,Hidalgo County,County
35037,Quay County,County
35051,Sierra County,County
35053,Socorro County,County
35059,Union County,County
36003,Allegany County,County
36017,Chenango County,County
36025,Delaware County,County
36031,Essex County,County
36039,Greene County,County
36041,Hamilton County,County
36049,Lewis County,County
36097,Schuyler County,County
36105,Sullivan County,County
36121,Wyoming County,County
37005,Alleghany County,County
37009,Ashe County,County
37011,Avery County,County
37015,Bertie County,County
37017,Bladen County,County
37033,Caswell County,County
37039,Cherokee County,County
37041,Chowan County,County
37043,Clay County,County
37047,Columbus County,County
37061,Duplin County,County
37075,Graham County,County
37079,Greene County,County
37091,Hertford County,County
37095,Hyde County,County
37113,Macon County,County
37117,Martin County,County
37121,Mitchell County,County
37123,Montgomery County,County
37149,Polk County,County
37163,Sampson County,County
37177,Tyrrell County,County
37185,Warren County,County
37187,Washington County,County
37199,Yancey County,County
38001,Adams County,County
38003,Barnes County,County
38005,Benson County,County
38009,Bottineau County,County
38011,Bowman County,County
38013,Burke County,County
38019,Cavalier County,County
38021,Dickey County,County
38023,Divide County,County
38025,Dunn County,County
